ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-05-01,200.00 ,10.0,17,برمجة مواقع,Site programming,https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-05-01,200.00 ,10.0,17,برمجة,programming,https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-05-01,200.00 ,10.0,17,برمجة التطبيقات,Application programming,https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-05-01,200.00 ,10.0,17,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
814,إنشاء منصة لإدارة أعمال الشركة بلغة لارافيل,Software Engineering,هندسة البرمجيات,2025-05-01,200.00 ,10.0,17,لارافيل,Laraville,https://mostaql.com/project/1070019-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%86%D8%B5%D8%A9-%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D9%84%D8%BA%D8%A9-%D9%84%D8%A7%D8%B1%D8%A7%D9%81%D9%8A%D9%84
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,سلة,basket,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,تصميم تجربة المستخدم,User experience design,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,تصميم واجهة المستخدم,User interface design,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,التصميم الإبداعي,Creative design,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,تصميم مواقع,Site design,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
815,تصميم موقع على سلة,Web Development,تطوير الويب,2025-05-01,200.00 ,10.0,11,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1070228-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%B9%D9%84%D9%89-%D8%B3%D9%84%D8%A9
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,مايكروسوفت إكسل,Microsoft Excel,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,تطوير البرمجيات,Software development,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,مايكروسوفت أوفيس,Microsoft Office,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,إدخال بيانات,Enter data,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,معالجة البيانات,Data processing,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,تحليل البيانات,Data analysis,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,تطوير قاعدة بيانات,Development of a database,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
816,برنامج بيع منتجات بالتقسيط على الإكسيل,Software Engineering,هندسة البرمجيات,2025-05-01,40.00 ,10.0,18,كتابة التقارير,Writing reports,https://mostaql.com/project/1070026-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D9%83%D8%B3%D9%8A%D9%84
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,بناء العلامة التجارية,Brand building,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,تصميم واجهة المستخدم,User interface design,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,تصميم متجر إلكتروني,Electronic store design,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,حل المشكلات,Problem solution,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,إنشاء متجر إلكتروني,Create an electronic store,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,إدارة المتاجر الإلكترونية,Electronic store management,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
817,بناء متجر إلكتروني لبيع المنتجات الرقمية,Mobile Development,تطوير التطبيقات,2025-05-01,200.00 ,30.0,9,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1070192-%D8%A8%D9%86%D8%A7%D8%A1-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,برمجة,programming,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,ووكومرس,Wokers,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,ووردبريس,WordPress,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,برمجة مواقع,Site programming,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,برمجة التطبيقات,Application programming,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,إنشاء موقع ووردبريس,Create a WordPress website,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
818,صفحة إنشاء طلب سريع ووكمرس,Web Development,تطوير الويب,2025-05-01,100.00 ,3.0,3,إنشاء موقع إلكتروني,Create a website,https://mostaql.com/project/1070072-%D8%B5%D9%81%D8%AD%D8%A9-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B7%D9%84%D8%A8-%D8%B3%D8%B1%D9%8A%D8%B9-%D9%88%D9%88%D9%83%D9%85%D8%B1%D8%B3
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,اللغة العربية,Arabic,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,برمجة التطبيقات,Application programming,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,تطوير التطبيقات,Application development,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,تصميم تطبيقات,Applications design,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,إنشاء تطبيق,Create an app,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,تصميم تطبيقات iOS,IOS applications design,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,تطوير التطبيقات,2025-05-01,450.00 ,25.0,14,واجهة برمجة التطبيقات,Application programming interface,https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,برمجة تطبيقات سطح المكتب,Desktop applications programming,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,تطوير البرمجيات,Software development,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,برمجة,programming,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,برمجة أندرويد,Android programming,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,برمجة مواقع,Site programming,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
820,تطوير برنامج إصدار وثيقة نقل,Web Development,تطوير الويب,2025-05-01,825.00 ,30.0,21,تطوير الويب,Web development,https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,VPS,VPS,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,استضافة المواقع,Website hosting,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,تصحيح برمجي,Programming correction,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,برمجة,programming,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,تصميم مواقع,Site design,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,استكشاف الأخطاء وإصلاحها,Explining and repairing errors,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,تطوير الويب,Web development,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
